Date,Event,City,State,Country,fighter,WeightClass,Round,Method,result,reach,stance,wins,loss,no_contest,splm,sig_acc,sig_absorbed,sig_strike_defense,average_takedown,takedown_acc,takedown_defense,sub_average
2016-01-17,UFC Fight Night: Dillashaw vs Cruz,Boston,Massachusetts,USA,Elvis Mutapcic,Light Heavyweight,3,U-DEC,loser,72,1,15,6,1,3.41,40,4.27,38,0,0,0,0
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Carlos Condit,Welterweight,5,S-DEC,loser,75,1,32,13,0,3.63,39,2.49,56,0.62,54,54,1
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Andrei Arlovski,Heavyweight,1,KO/TKO,loser,77,1,30,20,0,3.48,44,2.83,57,0.47,36,36,0.3
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Lorenz Larkin,Welterweight,3,S-DEC,loser,72,1,18,6,0,3.53,46,2.74,63,0.27,42,42,0.1
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Diego Brandao,Featherweight,3,SUB,loser,64,1,22,11,0,2.94,47,3.38,62,3.21,68,68,0.6
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Tony Sims,Lightweight,1,SUB,loser,70,2,12,4,0,1.81,63,0.76,65,0.71,50,50,0.7
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Masanori Kanehara,Bantamweight,2,SUB,loser,67,1,26,12,0,1.88,49,1.63,62,1.44,50,50,0.9
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Kyle Noke,Welterweight,3,S-DEC,loser,76,2,22,10,0,3.23,50,2.09,64,1.53,54,54,0.8
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Nina Ansaroff,Women's Strawweight,3,U-DEC,loser,64,1,10,6,0,4.81,47,3.55,54,0.29,40,40,0.6
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Scott Holtzman,Lightweight,3,U-DEC,loser,69,1,14,4,0,4.44,49,3.47,54,2.16,58,58,0.2
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Joe Duffy,Lightweight,3,U-DEC,loser,73,1,16,5,0,2.68,34,3.78,54,0.96,66,66,0.7
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Joe Soto,Bantamweight,3,S-DEC,loser,65,1,18,7,0,3.36,41,5.37,67,0.85,21,21,1.9
2016-01-02,UFC 195: Lawler vs Condit,Las Vegas,Nevada,USA,Edgar Garcia,Welterweight,1,KO/TKO,loser,71,1,14,5,0,3.16,29,4.23,60,2.21,57,57,0.6
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Donald Cerrone,Lightweight,1,KO/TKO,loser,73,1,36,15,0,4.43,46,4.46,53,1.19,33,33,1.2
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Junior Dos Santos,Heavyweight,2,KO/TKO,loser,77,1,21,9,0,4.49,47,3.33,56,0.3,50,50,0.1
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Michael Johnson,Lightweight,3,U-DEC,loser,73,2,20,17,0,4.21,38,3.82,58,0.49,45,45,0.1
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Randa Markos,Women's Strawweight,3,U-DEC,loser,63,1,10,11,0,2.85,41,3.2,59,1.23,28,28,0.2
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Myles Jury,Featherweight,1,SUB,loser,73,1,17,4,0,2.94,42,2.16,66,2.16,55,55,0.3
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,CB Dollaway,Middleweight,2,KO/TKO,loser,76,1,17,9,0,2.65,47,2.58,54,3.55,54,54,1.2
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Sarah Kaufman,Women's Bantamweight,3,S-DEC,loser,66,1,18,4,0,6.65,46,4,62,0.38,57,57,0
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Josh Samman,Middleweight,3,SUB,loser,79,1,13,4,0,2.08,52,2.47,34,1.09,33,33,0.4
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Danny Castillo,Lightweight,3,S-DEC,loser,71,1,17,10,0,2.57,42,1.96,62,2.95,38,38,0.2
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Jim Alers,Featherweight,2,CNC,loser,71,1,13,3,0,2.9,40,4.38,56,2.26,41,41,0.3
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Leon Edwards,Welterweight,3,U-DEC,loser,74,2,18,3,0,2.53,47,2.05,55,1.39,31,31,0.4
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Hayder Hassan,Welterweight,1,SUB,loser,NA,-1,6,3,0,2.11,46,3.16,48,0,0,0,0
2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,Orlando,Florida,USA,Luis Henrique,Heavyweight,2,KO/TKO,loser,74,1,10,5,0,1.81,43,2.22,47,3.09,36,36,1
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,Jose Aldo,Featherweight,1,KO/TKO,loser,70,1,29,7,0,3.45,45,3.52,61,0.57,56,56,0.1
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,Chris Weidman,Middleweight,4,KO/TKO,loser,78,1,15,5,0,3.03,43,3.15,52,3.93,47,47,0.9
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,Jacare Souza,Middleweight,3,S-DEC,loser,72,1,26,9,0,2.53,46,2.85,62,2.55,39,39,1.4
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,Gunnar Nelson,Welterweight,3,U-DEC,loser,72,3,17,5,1,1.71,57,3.33,49,1.72,55,55,0.9
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,Jeremy Stephens,Featherweight,3,U-DEC,loser,71,1,28,18,0,3.18,40,3.06,58,1.16,38,38,0.4
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,Frankie Saenz,Bantamweight,3,U-DEC,loser,66,1,13,7,0,3.94,47,3.5,52,1.74,31,31,0.1
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,Jocelyn Jones-Lybarger,Women's Strawweight,3,U-DEC,loser,64,1,6,4,0,2.96,31,4.83,56,0.34,25,25,0
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,Colby Covington,Welterweight,1,SUB,loser,72,1,16,2,0,4.12,38,2.86,55,4.61,50,50,0.1
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,Kevin Lee,Lightweight,1,KO/TKO,loser,77,1,18,6,0,3.9,42,3.23,51,3.21,43,43,0.8
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,Joe Proctor,Lightweight,1,KO/TKO,loser,72,1,11,5,0,3.39,36,3.93,59,0,0,0,1.8
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,John Makdessi,Lightweight,3,S-DEC,loser,68,1,17,7,0,5.36,51,3.76,70,0,0,0,0
2015-12-12,UFC 194: Aldo vs McGregor,Las Vegas,Nevada,USA,Marcio Alexandre Junior,Welterweight,3,U-DEC,loser,75,2,17,4,0,1.61,45,2.89,42,0.35,20,20,0.7
2015-12-11,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Las Vegas,Nevada,USA,Chad Mendes,Featherweight,1,KO/TKO,loser,66,1,18,5,0,2.78,49,2.35,67,4.13,55,55,0.3
2015-12-11,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Las Vegas,Nevada,USA,Artem Lobov,Lightweight,3,U-DEC,loser,65,2,13,15,0,3.52,41,4.82,50,0.39,25,25,0
2015-12-11,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Las Vegas,Nevada,USA,Edson Barboza,Lightweight,2,SUB,loser,75,1,21,9,0,3.98,43,4.03,60,0.44,44,44,0.1
2015-12-11,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Las Vegas,Nevada,USA,Joe Lauzon,Lightweight,3,U-DEC,loser,71,1,28,16,0,2.84,39,5.39,54,2.39,45,45,2
2015-12-11,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Las Vegas,Nevada,USA,Jason Knight,Featherweight,3,U-DEC,loser,71,1,20,5,0,2.95,33,3.02,51,1.31,31,31,1.7
2015-12-11,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Las Vegas,Nevada,USA,Marcin Wrzosek,Lightweight,3,S-DEC,loser,NA,-1,12,4,0,3.47,43,4.07,43,3,25,25,0
2015-12-11,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Las Vegas,Nevada,USA,Konstantin Erokhin,Heavyweight,3,U-DEC,loser,NA,1,9,3,0,1.07,36,1.83,47,0,0,0,0
2015-12-11,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Las Vegas,Nevada,USA,Mike Pierce,Welterweight,3,U-DEC,loser,71,1,17,7,0,2.62,42,2.36,62,3.08,42,42,0.2
2015-12-11,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Las Vegas,Nevada,USA,Joby Sanchez,Flyweight,2,KO/TKO,loser,68,1,11,4,0,3.22,36,2.82,63,0.95,71,71,0.4
2015-12-11,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,Las Vegas,Nevada,USA,Abner Lloveras,Lightweight,3,U-DEC,loser,NA,-1,20,9,1,6.27,49,6.87,43,2,20,20,0
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,Paige VanZant,Women's Strawweight,5,SUB,loser,65,1,8,5,0,3.35,52,2.62,42,1.27,33,33,1
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,Jim Miller,Lightweight,2,SUB,loser,71,2,32,15,0,2.73,40,2.99,59,1.69,43,43,1.9
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,Cody Pfister,Lightweight,2,SUB,loser,73,1,13,6,1,1.41,25,2.8,51,2.82,30,30,0
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,Elias Theodorou,Middleweight,3,U-DEC,loser,75,1,16,3,0,4.19,42,2.39,53,1.27,28,28,0
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,John Howard,Welterweight,2,KO/TKO,loser,72,1,24,13,0,2.15,50,3.08,51,2.7,49,49,0.4
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,Omari Akhmedov,Welterweight,3,KO/TKO,loser,73,1,21,5,1,2.95,35,2.59,57,2.63,49,49,0.3
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,Kevin Casey,Middleweight,1,CNC,loser,77,2,9,5,2,2.27,53,3.76,46,0.79,22,22,0.4
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,Johnny Eduardo,Bantamweight,2,SUB,loser,71,1,28,12,0,2.89,38,3.34,63,0,0,0,0.5
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,Andreas Stahl,Welterweight,1,KO/TKO,loser,NA,1,10,4,0,2.83,37,4.74,57,1.55,66,66,0
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,Nathan Coy,Welterweight,1,SUB,loser,69,2,15,7,0,3.88,52,2.4,61,3.17,47,47,0
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,Phillipe Nover,Featherweight,3,S-DEC,loser,72,1,11,8,1,1.79,35,2.48,56,0.99,28,28,0.7
2015-12-10,UFC Fight Night: Namajunas vs. VanZant,Las Vegas,Nevada,USA,Emily Kagan,Women's Strawweight,2,SUB,loser,NA,-1,3,3,0,2.6,36,5.29,38,1.86,14,14,0
2015-11-28,UFC Fight Night: Henderson vs Masvidal,Seoul,South Korea,South Korea,Jorge Masvidal,Welterweight,5,S-DEC,loser,74,1,35,14,0,4.2,47,3,65,1.57,59,59,0.4
2015-11-28,UFC Fight Night: Henderson vs Masvidal,Seoul,South Korea,South Korea,Dominic Waters,Welterweight,1,KO/TKO,loser,79,1,9,5,0,0.48,23,2.53,39,4.07,52,52,0
2015-11-28,UFC Fight Night: Henderson vs Masvidal,Seoul,South Korea,South Korea,Yoshihiro Akiyama,Welterweight,3,S-DEC,loser,75,1,14,6,0,3.1,41,3.62,57,2.29,67,67,1
2015-11-28,UFC Fight Night: Henderson vs Masvidal,Seoul,South Korea,South Korea,Sam Sicilia,Featherweight,1,KO/TKO,loser,67,1,15,8,0,2.46,33,3.55,59,1.45,43,43,0.9
2015-11-28,UFC Fight Night: Henderson vs Masvidal,Seoul,South Korea,South Korea,Jake Collier,Middleweight,2,KO/TKO,loser,78,1,12,5,0,4.92,41,4.09,53,0.57,23,23,0.4
2015-11-28,UFC Fight Night: Henderson vs Masvidal,Seoul,South Korea,South Korea,Yui Chul Nam,Featherweight,3,S-DEC,loser,NA,1,18,8,1,3.53,51,2,48,1.33,16,16,0.3
2015-11-28,UFC Fight Night: Henderson vs Masvidal,Seoul,South Korea,South Korea,Leo Kuntz,Lightweight,3,S-DEC,loser,NA,1,18,4,1,1.68,32,3.8,45,1.99,25,25,0.7
2015-11-28,UFC Fight Night: Henderson vs Masvidal,Seoul,South Korea,South Korea,Cortney Casey,Women's Strawweight,3,U-DEC,loser,67,1,9,8,0,4.4,38,4.31,53,0.31,30,30,0.6
2015-11-28,UFC Fight Night: Henderson vs Masvidal,Seoul,South Korea,South Korea,Yao Zhikui,Flyweight,1,KO/TKO,loser,64,1,2,4,0,1.44,21,2.82,48,0.66,16,16,0
2015-11-28,UFC Fight Night: Henderson vs Masvidal,Seoul,South Korea,South Korea,Guangyou Ning,Bantamweight,3,S-DEC,loser,64,2,5,4,1,2.66,41,1.91,61,1.09,50,50,0.3
2015-11-28,UFC Fight Night: Henderson vs Masvidal,Seoul,South Korea,South Korea,Dong Hyun Ma,Welterweight,3,KO/TKO,loser,70,1,16,11,0,2.84,41,4.1,54,1.27,53,53,0
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Kelvin Gastelum,Welterweight,5,S-DEC,loser,71,2,17,6,0,3.64,43,2.92,59,1.22,39,39,0.1
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Diego Sanchez,Featherweight,3,U-DEC,loser,72,2,31,13,0,2.69,37,3.02,56,1.51,24,24,0.8
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Jussier Formiga,Flyweight,3,S-DEC,loser,67,1,23,8,0,1.42,39,2.34,64,1.82,35,35,0.6
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Enrique Marin,Welterweight,3,S-DEC,loser,NA,-1,10,4,0,1.43,33,3,50,2.5,38,38,1
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Horacio Gutierrez,Lightweight,3,U-DEC,loser,NA,-1,4,3,0,0.86,26,2.91,46,0,0,0,0
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Efrain Escudero,Lightweight,3,U-DEC,loser,71,1,28,12,0,2.92,44,2.3,63,1.31,40,40,0.8
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Taylor Lapilus,Bantamweight,3,U-DEC,loser,73,2,11,2,0,3.77,45,2,61,0.58,40,40,0.6
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Hector Urbina,Welterweight,3,U-DEC,loser,73,1,17,10,0,0.97,38,2.44,39,0,0,0,3.8
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Scott Jorgensen,Bantamweight,2,KO/TKO,loser,66,1,15,12,0,3.37,40,3.41,65,2.61,45,45,0.7
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Gabriel Benitez,Featherweight,1,KO/TKO,loser,71,2,22,9,0,4.38,38,3.26,70,0.17,50,50,1.2
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Vernon Ramos Ho,Welterweight,1,KO/TKO,loser,NA,1,3,1,0,4,25,8,55,0,0,0,0
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Cesar Arzamendia,Lightweight,1,KO/TKO,loser,NA,1,8,3,0,5.37,45,5.2,56,7.32,75,75,2.4
2015-11-21,UFC Fight Night: Magny vs Gastelum,Monterrey,Nuevo Leon,Mexico,Valmir Lazaro,Lightweight,3,S-DEC,loser,73,1,15,5,0,4.87,37,4.09,61,1.33,40,40,0
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Ronda Rousey,Women's Bantamweight,2,KO/TKO,loser,66,1,12,2,0,4.17,52,4.14,44,6.26,68,68,4.8
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Valerie Letourneau,Women's Strawweight,5,U-DEC,loser,68,1,8,6,0,4.51,37,5.4,58,0.77,45,45,0.3
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Antonio Silva,Heavyweight,1,KO/TKO,loser,82,1,19,12,0,2.89,45,3.09,50,0.82,29,29,0.8
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Uriah Hall,Middleweight,3,U-DEC,loser,79,1,17,9,0,3.34,51,3.54,53,0.67,38,38,0.2
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Stefan Struve,Heavyweight,3,U-DEC,loser,84,1,33,13,0,3.12,47,4.04,46,0.56,46,46,1.7
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Akbarh Arreola,Lightweight,2,KO/TKO,loser,71,2,23,11,0,2.32,45,4.01,56,1.07,100,100,0.4
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Peter Sobotta,Welterweight,1,KO/TKO,loser,75,2,17,7,1,2.14,40,2.9,58,1.53,32,32,0.5
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Anthony Perosh,Light Heavyweight,1,KO/TKO,loser,75,1,15,10,0,2.27,43,3.77,53,2.03,22,22,1.1
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Richie Vaculik,Flyweight,3,U-DEC,loser,69,1,10,4,0,3.69,46,4.09,57,3,45,45,1
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Steve Montgomery,Middleweight,3,U-DEC,loser,NA,2,9,5,0,4.85,39,4.12,47,0,0,0,0
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Steve Kennedy,Welterweight,3,U-DEC,loser,NA,1,24,8,0,2.28,35,5.52,45,2.51,33,33,0
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Anton Zafir,Welterweight,1,KO/TKO,loser,NA,1,7,3,0,2.99,64,2.31,52,6.11,60,60,0
2015-11-14,UFC 193: Rousey vs Holm,Melbourne,Victoria,Australia,Ryan Benoit,Flyweight,1,SUB,loser,68,1,10,7,0,2.95,41,3.4,60,0.33,25,25,0.5
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Dan Henderson,Middleweight,1,KO/TKO,loser,74,1,32,15,0,2.44,47,2.7,51,1.52,52,52,0.3
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Patrick Cummins,Light Heavyweight,2,KO/TKO,loser,76,1,10,7,0,4.26,50,3.35,55,4.49,41,41,0.1
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Anthony Birchak,Bantamweight,1,KO/TKO,loser,69,1,16,7,0,4.23,36,3.06,60,0.6,16,16,0
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Piotr Hallmann,Lightweight,3,KO/TKO,loser,71,1,18,6,0,3.98,45,3.17,58,2.55,44,44,0.4
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Gilbert Burns,Lightweight,3,U-DEC,loser,71,1,19,4,0,3.22,45,3.04,54,2.08,35,35,0.7
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Fabio Maldonado,Light Heavyweight,3,U-DEC,loser,75,1,23,11,0,5.29,58,4.31,53,0.44,57,57,0.6
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Gleison Tibau,Lightweight,1,DQ,loser,71,2,33,14,0,1.95,31,2.51,63,4.08,53,53,0.8
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Yan Cabral,Lightweight,3,U-DEC,loser,73,1,13,3,0,2.02,47,1.98,62,2.89,35,35,1.2
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Clay Guida,Featherweight,1,SUB,loser,70,1,36,17,0,2.44,34,2.57,63,3.36,38,38,0.7
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Edimilson Souza,Featherweight,2,SUB,loser,74,1,15,5,0,4.65,44,2.91,58,0,0,0,0
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Gasan Umalatov,Welterweight,3,U-DEC,loser,71,1,17,4,2,2.23,39,4.1,59,0.75,17,17,0
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Pedro Munhoz,Bantamweight,3,S-DEC,loser,65,1,19,5,0,5.6,43,5.87,58,0.68,21,21,0.8
2015-11-07,UFC Fight Night: Belfort vs Henderson 3,Sao Paulo,Sao Paulo,Brazil,Bruno Rodrigues,Bantamweight,3,SUB,loser,NA,-1,7,2,0,2.01,34,3.42,40,0,0,0,0
2015-10-24,UFC Fight Night: Holohan vs Smolka,Dublin,Leinster,Ireland,Paddy Holohan,Flyweight,2,SUB,loser,69,1,12,2,1,2.13,46,2.81,46,2.88,47,47,1.3
2015-10-24,UFC Fight Night: Holohan vs Smolka,Dublin,Leinster,Ireland,Reza Madadi,Lightweight,3,U-DEC,loser,73,1,14,6,0,2.51,46,3.31,66,3.17,33,33,0.5
2015-10-24,UFC Fight Night: Holohan vs Smolka,Dublin,Leinster,Ireland,Darren Till,Welterweight,3,M-DEC,loser,74,2,18,3,1,2.27,46,2.99,58,0.54,41,41,0
2015-10-24,UFC Fight Night: Holohan vs Smolka,Dublin,Leinster,Ireland,Jon Delos Reyes,Flyweight,2,SUB,loser,67,1,8,5,0,2.99,38,4.14,51,3.2,83,83,1.9
2015-10-24,UFC Fight Night: Holohan vs Smolka,Dublin,Leinster,Ireland,Mickael Lebout,Lightweight,3,U-DEC,loser,73,1,16,7,1,2.6,34,2.98,54,0,0,0,0
2015-10-24,UFC Fight Night: Holohan vs Smolka,Dublin,Leinster,Ireland,Ericka Almeida,Women's Strawweight,3,U-DEC,loser,NA,1,7,3,0,1.07,39,3.33,43,0.5,33,33,0
2015-10-24,UFC Fight Night: Holohan vs Smolka,Dublin,Leinster,Ireland,Scott Askham,Middleweight,3,S-DEC,loser,75,2,14,4,0,3.03,46,3.52,52,0.44,18,18,0.7
2015-10-24,UFC Fight Night: Holohan vs Smolka,Dublin,Leinster,Ireland,Cathal Pendred,Welterweight,1,KO/TKO,loser,75,1,17,4,1,2.49,44,3.01,55,2.46,23,23,0.4
2015-10-24,UFC Fight Night: Holohan vs Smolka,Dublin,Leinster,Ireland,Robert Whiteford,Featherweight,3,U-DEC,loser,69,2,14,4,0,2.33,46,1.99,62,1.9,30,30,0
2015-10-24,UFC Fight Night: Holohan vs Smolka,Dublin,Leinster,Ireland,Bubba Bush,Middleweight,3,KO/TKO,loser,NA,1,8,3,0,0.63,55,7.01,25,2.82,50,50,0
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Alexander Gustafsson,Light Heavyweight,5,S-DEC,loser,79,1,18,7,0,4.02,40,3.42,51,1.54,39,39,0.4
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Rashad Evans,Light Heavyweight,3,U-DEC,loser,75,1,19,8,1,2.14,37,2.42,63,2.98,44,44,0
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Shawn Jordan,Heavyweight,3,U-DEC,loser,75,2,19,8,0,2.87,50,3.3,47,1.97,38,38,0.1
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Ali Bagautinov,Flyweight,3,U-DEC,loser,65,1,15,6,0,2.85,42,3.09,52,2.51,36,36,0.3
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Jessica Eye,Women's Bantamweight,3,U-DEC,loser,66,1,15,9,0,3.76,37,4.01,55,0.45,40,40,0.5
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Dan Hooker,Featherweight,3,U-DEC,loser,75,3,20,10,0,4.95,48,4.92,51,0.72,34,34,0.3
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Alan Jouban,Welterweight,1,KO/TKO,loser,73,2,17,7,0,5.67,50,3.77,60,0.51,44,44,0.3
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Islam Makhachev,Lightweight,1,KO/TKO,loser,70,2,18,1,0,2.1,56,0.76,72,3.4,68,68,0.8
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Angela Hill,Women's Strawweight,1,SUB,loser,64,1,12,9,0,5.7,49,5.16,63,0.41,37,37,0.1
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Francisco Trevino,Lightweight,1,KO/TKO,loser,70,1,13,3,0,2.65,42,2.42,64,0.97,22,22,0
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Chris Cariaso,Flyweight,3,U-DEC,loser,64,2,17,8,0,3.35,43,2.23,61,1.11,39,39,0.8
2015-10-03,UFC 192: Cormier vs Gustafsson,Houston,Texas,USA,Viktor Pesta,Heavyweight,3,KO/TKO,loser,77,1,10,4,0,1.58,36,2.54,56,3.29,28,28,0
2015-09-26,UFC Fight Night: Barnett vs Nelson,Saitama,Japan,Japan,Roy Nelson,Heavyweight,5,U-DEC,loser,73,1,22,14,0,2.18,36,4.79,46,1.14,27,27,0.1
2015-09-26,UFC Fight Night: Barnett vs Nelson,Saitama,Japan,Japan,Gegard Mousasi,Middleweight,2,KO/TKO,loser,76,1,42,6,2,3.75,50,1.21,68,1.59,60,60,1.1
2015-09-26,UFC Fight Night: Barnett vs Nelson,Saitama,Japan,Japan,Chico Camus,Flyweight,3,U-DEC,loser,66,1,17,7,0,2.58,41,2.46,64,0.77,40,40,0.4
